model,dataset,loss
full,LUM,0.8383489
full,LUM,0.9837832
full,LUM,0.9298095
full,LUM,0.8005587
full,LUM,0.71603173
full,LUM,0.8490435
full,LUM,0.92156607
full,LUM,0.9494859
full,LUM,0.82737017
full,LUM,0.89603287
full,LUM,0.8844112
full,LUM,0.9044
full,LUM,0.97763926
full,LUM,0.9674915
full,LUM,0.95616376
full,LUM,0.8935498
full,LUM,0.69372284
full,LUM,0.90635943
full,LUM,0.8155921
full,LUM,0.9335134
full,LUM,0.88169706
full,LUM,0.91205144
full,LUM,0.9390685
full,LUM,0.8341018
full,LUM,0.93273354
full,LUM,0.9057777
full,LUM,0.8509735
full,LUM,0.8888814
full,LUM,0.93955845
full,LUM,0.9715808
full,LUM,0.93428147
full,LUM,0.9274468
full,LUM,0.9319882
full,LUM,0.94556123
full,LUM,0.9583968
full,LUM,0.84633017
full,LUM,0.9360457
full,LUM,0.9400129
full,LUM,0.88785017
full,LUM,0.8973953
full,LUM,0.94436455
full,LUM,0.8717491
full,LUM,0.9554341
full,LUM,0.93519735
full,LUM,0.94944715
full,LUM,0.8983613
full,LUM,0.9371371
full,LUM,0.9167776
full,LUM,0.9464549
full,LUM,0.8589853
full,LUM,0.97018975
full,LUM,0.9105354
full,LUM,0.8651959
full,LUM,0.77573764
full,LUM,0.8939715
full,LUM,0.926803
full,LUM,0.8076354
full,LUM,0.9721442
full,LUM,0.9629156
full,LUM,0.95674056
full,LUM,0.9467248
full,LUM,0.920672
full,LUM,0.95693326
full,LUM,0.840817
full,LUM,0.9103849
full,LUM,0.9221484
full,LUM,0.9195331
full,LUM,0.9256771
full,LUM,0.94543296
full,LUM,0.9048031
full,LUM,0.9176049
full,LUM,0.90123355
full,LUM,0.9667382
full,LUM,0.8025816
full,LUM,0.9121783
full,LUM,0.8014633
full,LUM,0.54838693
full,LUM,0.8796475
full,LUM,0.93780303
full,LUM,0.97847503
full,LUM,0.93872917
full,LUM,0.6892167
full,LUM,0.820702
full,LUM,0.9342329
full,LUM,0.89883405
full,LUM,0.9703295
full,LUM,0.92216927
full,LUM,0.91353136
full,LUM,0.9286676
full,LUM,0.9312886
full,LUM,0.88714695
full,LUM,0.913336
full,LUM,0.963629
full,LUM,0.96577275
full,LUM,0.8401432
full,LUM,0.96071833
full,LUM,0.9706472
full,LUM,0.85014796
full,LUM,0.9500966
full,LUM,0.8517387
full,LUM,0.78710055
full,LUM,0.9555009
full,LUM,0.9069743
full,LUM,0.88635033
full,LUM,0.9529282
full,LUM,0.8973223
full,LUM,0.9225041
full,LUM,0.9648503
full,LUM,0.90865624
full,LUM,0.9369146
full,LUM,0.9099309
full,LUM,0.8579011
full,LUM,0.9599408
full,LUM,0.9786475
full,LUM,0.9835011
full,LUM,0.86428624
full,LUM,0.89934945
full,LUM,0.9878588
full,LUM,0.92685854
full,LUM,0.9136682
full,LUM,0.9398686
full,LUM,0.9731423
full,LUM,0.94617784
full,LUM,0.9420844
full,LUM,0.8796043
full,LUM,0.92926157
full,LUM,0.9289284
full,LUM,0.9251816
full,LUM,0.9286177
full,LUM,0.96783906
full,LUM,0.9302527
full,LUM,0.92165476
full,LUM,0.96648705
full,LUM,0.9151665
full,LUM,0.91619134
full,LUM,0.9634513
full,LUM,0.95651984
full,LUM,0.9421487
full,LUM,0.9644014
full,LUM,0.34946966
full,LUM,0.931646
full,LUM,0.92615753
full,LUM,0.8597648
full,LUM,0.81024206
full,LUM,0.8937842
full,LUM,0.94803786
full,LUM,0.972562
full,LUM,0.98311746
full,LUM,0.95280915
full,LUM,0.8606581
full,LUM,0.82095367
full,LUM,0.9769047
full,LUM,0.89626884
full,LUM,0.9706917
full,LUM,0.9328207
full,LUM,0.9727786
full,LUM,0.9374168
full,LUM,0.9317076
full,LUM,0.93162656
full,LUM,0.8038095
full,LUM,0.9643099
full,LUM,0.96326005
full,LUM,0.9104766
full,LUM,0.9838953
full,LUM,0.8930029
full,LUM,0.7024009
full,LUM,0.90087104
full,LUM,0.83832324
full,LUM,0.9770948
full,LUM,0.9687167
full,LUM,0.89714736
full,LUM,0.7949238
full,LUM,0.9527881
full,LUM,0.9337435
full,LUM,0.9299431
full,LUM,0.90254045
full,LUM,0.8878887
full,LUM,0.9649033
full,LUM,0.8483255
full,LUM,0.95942044
full,LUM,0.94326377
full,LUM,0.836709
full,LUM,0.9515481
full,LUM,0.95951223
full,LUM,0.92896616
full,LUM,0.9133603
full,LUM,0.8524568
full,LUM,0.94096285
full,LUM,0.919637
full,LUM,0.9513897
full,LUM,0.89785796
full,LUM,0.8505515
full,LUM,0.9633516
full,LUM,0.96737576
full,LUM,0.8532203
full,LUM,0.9585983
full,LUM,0.95191735
full,LUM,0.9417599
full,LUM,0.944752
full,LUM,0.9210754
full,LUM,0.7320387
full,LUM,0.9601635
full,LUM,0.91042817
full,LUM,0.96355
full,LUM,0.8008553
full,LUM,0.9451606
full,LUM,0.9631464
full,LUM,0.9287872
full,LUM,0.89922804
full,LUM,0.92094326
full,LUM,0.6494763
full,LUM,0.79220575
full,LUM,0.73888636
full,LUM,0.96267974
full,LUM,0.8854326
full,LUM,0.97701585
full,LUM,0.8824331
full,LUM,0.8109134
full,LUM,0.913705
full,LUM,0.901196
full,LUM,0.92808425
full,LUM,0.9300517
full,LUM,0.96258533
full,LUM,0.92079574
full,LUM,0.79346126
full,LUM,0.9691915
full,LUM,0.96615624
full,LUM,0.9437643
full,LUM,0.9848125
full,LUM,0.9309397
full,LUM,0.9047638
full,LUM,0.86313
full,LUM,0.9243356
full,LUM,0.946807
full,LUM,0.8671452
full,LUM,0.9229746
full,LUM,0.9476267
full,LUM,0.9462385
full,LUM,0.95670646
full,LUM,0.7607039
full,LUM,0.90876323
full,LUM,0.9613011
full,LUM,0.90934855
full,LUM,0.93563163
full,LUM,0.9452471
full,LUM,0.89590925
full,LUM,0.87284255
full,LUM,0.9002337
full,LUM,0.75503534
full,LUM,0.4030612
full,LUM,0.8753386
full,LUM,0.9632094
full,LUM,0.9515766
full,LUM,0.9020599
full,LUM,0.96993625
full,LUM,0.8993063
full,LUM,0.97463405
full,LUM,0.8809618
full,LUM,0.14181429
full,LUM,0.91682017
full,LUM,0.85625434
full,LUM,0.94513196
full,LUM,0.9003398
full,LUM,0.9154955
full,LUM,0.8976131
full,LUM,0.86569476
full,LUM,0.9209586
full,LUM,0.8971429
full,LUM,0.9246531
full,LUM,0.9625324
full,LUM,0.96207774
full,LUM,0.83314604
full,LUM,0.96019506
full,LUM,0.94460636
full,LUM,0.9479784
full,LUM,0.98127985
full,LUM,0.609915
full,LUM,0.9405346
full,LUM,0.90766066
full,LUM,0.92346406
full,LUM,0.96278936
full,LUM,0.91559684
full,LUM,0.9308637
full,LUM,0.98260856
full,LUM,0.9537641
full,LUM,0.8320503
full,LUM,0.95657265
full,LUM,0.74291664
full,LUM,0.84111106
full,LUM,0.43371522
full,LUM,0.96472603
full,LUM,0.5663786
full,LUM,0.9536106
full,LUM,0.96020114
full,LUM,0.8412242
full,LUM,0.9035764
full,LUM,0.92392266
full,LUM,0.8535809
full,LUM,0.82243204
full,LUM,0.8619963
full,LUM,0.981191
full,LUM,0.9726449
full,LUM,0.94206476
full,LUM,0.9725092
full,LUM,0.9045868
full,LUM,0.92563057
full,LUM,0.95945436
full,LUM,0.9422383
full,LUM,0.8873783
full,LUM,0.9293643
full,LUM,0.9336639
full,LUM,0.7411182
full,LUM,0.92159295
full,LUM,0.9418709
full,LUM,0.9656804
full,LUM,0.9334806
full,LUM,0.93834615
full,LUM,0.9021863
full,LUM,0.9446859
full,LUM,0.89406085
full,LUM,0.95709914
full,LUM,0.9339593
full,LUM,0.9799235
full,LUM,0.93067735
full,LUM,0.91913223
full,LUM,0.9322803
full,LUM,0.97815305
full,LUM,0.9399093
full,LUM,0.94334185
full,LUM,0.9188783
full,LUM,0.9754581
full,LUM,0.9414492
full,LUM,0.81654334
full,LUM,0.94443154
full,LUM,0.9114648
full,LUM,0.9345649
full,LUM,0.9714527
full,LUM,0.8048759
full,LUM,0.9331627
full,LUM,0.93696606
full,LUM,0.84347963
full,LUM,0.5283009
full,LUM,0.94801605
full,LUM,0.9466744
full,LUM,0.88949
full,LUM,0.9405525
full,LUM,0.9763138
full,LUM,0.96073985
full,LUM,0.85031044
full,LUM,0.96468085
full,LUM,0.9164096
full,LUM,0.8281888
full,LUM,0.9761238
full,LUM,0.95737106
full,LUM,0.67426443
full,LUM,0.9670367
full,LUM,0.9535533
full,LUM,0.8845241
full,LUM,0.9464314
full,LUM,0.8496579
full,LUM,0.58821607
full,LUM,0.66016114
full,LUM,0.89471275
full,LUM,0.8467078
full,LUM,0.9092531
full,LUM,0.92373097
full,LUM,0.96700525
full,LUM,0.9383041
full,LUM,0.9433299
full,LUM,0.948353
full,LUM,0.8342079
full,LUM,0.93523395
full,LUM,0.97973424
full,LUM,0.88623327
full,LUM,0.96182555
full,LUM,0.90357536
full,LUM,0.94830805
full,LUM,0.948412
full,LUM,0.6047342
full,LUM,0.91880554
full,LUM,0.9707867
full,LUM,0.97429246
full,LUM,0.89351815
full,LUM,0.8980472
full,LUM,0.9101645
full,LUM,0.8518815
full,LUM,0.9292493
full,LUM,0.9495477
full,LUM,0.9390808
full,LUM,0.96475345
full,LUM,0.7780396
full,LUM,0.9312101
full,LUM,0.89611155
full,LUM,0.9211365
full,LUM,0.9233149
full,LUM,0.958992
full,LUM,0.94224584
full,LUM,0.8788573
full,LUM,0.94867283
full,LUM,0.96720135
full,LUM,0.9693551
full,LUM,0.8825137
full,LUM,0.9572708
full,LUM,0.9670309
full,LUM,0.9376612
full,LUM,0.9314395
full,LUM,0.86806875
full,LUM,0.9270555
full,LUM,0.8323238
full,LUM,0.93186873
full,LUM,0.96135545
full,LUM,0.87400603
full,LUM,0.94687617
full,LUM,0.9474064
full,LUM,0.90538913
full,LUM,0.8905456
full,LUM,0.92980194
full,LUM,0.96451426
full,LUM,0.9630305
full,LUM,0.9532881
full,LUM,0.52026874
full,LUM,0.9703572
full,LUM,0.9814679
full,LUM,0.965071
full,LUM,0.9550603
full,LUM,0.74414515
full,LUM,0.97062415
full,LUM,0.93683493
full,LUM,0.93888533
full,LUM,0.96845514
full,LUM,0.91109085
full,LUM,0.924628
full,LUM,0.93946165
full,LUM,0.8779626
full,LUM,0.95801735
full,LUM,0.8701757
full,LUM,0.95831263
full,LUM,0.96839315
full,LUM,0.94047195
full,LUM,0.94210815
full,LUM,0.9332018
full,LUM,0.8981624
full,LUM,0.86717284
full,LUM,0.9083976
full,LUM,0.96364695
full,LUM,0.79342437
full,LUM,0.87046516
full,LUM,0.95154065
full,LUM,0.7494943
full,LUM,0.9783419
full,LUM,0.9574295
full,LUM,0.8850159
full,LUM,0.97514117
full,LUM,0.927197
full,LUM,0.9515581
full,LUM,0.96734834
full,LUM,0.86931515
full,LUM,0.90098417
full,LUM,0.7872653
full,LUM,0.93620825
full,LUM,0.8978228
full,LUM,0.96467674
full,LUM,0.9000661
full,LUM,0.9760541
full,LUM,0.9483633
full,LUM,0.924186
full,LUM,0.9041732
full,LUM,0.9268751
full,LUM,0.90818167
full,LUM,0.966323
full,LUM,0.84451395
full,LUM,0.9034846
full,LUM,0.94810027
full,LUM,0.76444566
full,LUM,0.9628316
full,LUM,0.923944
full,LUM,0.95828307
full,LUM,0.94555324
full,LUM,0.9646132
full,LUM,0.8675245
full,LUM,0.8538815
full,LUM,0.7297947
full,LUM,0.90344393
full,LUM,0.9670903
full,LUM,0.9279948
full,LUM,0.827935
full,LUM,0.9173129
full,LUM,0.9217435
full,LUM,0.81098694
full,LUM,0.93619686
full,LUM,0.9416404
full,LUM,0.957022
full,LUM,0.9033169
full,LUM,0.87678874
full,LUM,0.9703254
full,LUM,0.93619305
full,LUM,0.9571939
full,LUM,0.41767728
full,LUM,0.913805
full,LUM,0.91780776
full,LUM,0.9640118
full,LUM,0.94597954
full,LUM,0.9473164
full,LUM,0.9284751
full,LUM,0.9417607
full,LUM,0.9060736
full,LUM,0.9568665
full,LUM,0.8887547
full,LUM,0.8524616
full,LUM,0.897648
full,LUM,0.97591424
full,LUM,0.89361846
full,LUM,0.9393279
full,LUM,0.9467425
full,LUM,0.94916856
full,LUM,0.9155475
full,LUM,0.939783
full,LUM,0.94032013
full,LUM,0.9179048
full,LUM,0.8841778
full,LUM,0.97670674
full,LUM,0.8981117
full,LUM,0.7136421
full,LUM,0.96232074
full,LUM,0.9282923
full,LUM,0.96143186
full,LUM,0.8824153
full,LUM,0.9627511
full,LUM,0.9449704
full,LUM,0.9670573
full,LUM,0.8893249
full,LUM,0.9750093
full,LUM,0.8637558
full,LUM,0.96227264
full,LUM,0.9146897
full,LUM,0.9296679
full,LUM,0.9122915
full,LUM,0.95235276
full,LUM,0.9599511
full,LUM,0.7317085
full,LUM,0.92052495
full,LUM,0.89162797
full,LUM,0.7943581
full,LUM,0.9314805
full,LUM,0.9207236
full,LUM,0.9491895
full,LUM,0.9282278
full,LUM,0.8091432
full,LUM,0.9311394
full,LUM,0.85730886
full,LUM,0.961057
full,LUM,0.7082411
full,LUM,0.96055067
full,LUM,0.9435527
full,LUM,0.8383336
full,LUM,0.925031
full,LUM,0.9221058
full,LUM,0.87360734
full,LUM,0.95606184
full,LUM,0.8741928
full,LUM,0.8933146
full,LUM,0.8934006
full,LUM,0.958959
full,LUM,0.9616443
full,LUM,0.89020944
full,LUM,0.89851993
full,LUM,0.9385868
full,LUM,0.87225485
full,LUM,0.89874226
full,LUM,0.950457
full,LUM,0.9559097
full,LUM,0.8408279
full,LUM,0.9301646
full,LUM,0.94540817
full,LUM,0.9187679
full,LUM,0.9170555
full,LUM,0.8784883
full,LUM,0.88717514
full,LUM,0.9145368
full,LUM,0.9366284
full,LUM,0.9555928
full,LUM,0.89363647
full,LUM,0.9501844
full,LUM,0.91147
full,LUM,0.9092494
full,LUM,0.96177495
full,LUM,0.97693926
full,LUM,0.9863861
full,LUM,0.94409394
full,LUM,0.8538878
full,LUM,0.95732343
full,LUM,0.9616134
full,LUM,0.91126084
full,LUM,0.94296056
full,LUM,0.955577
full,LUM,0.95119953
full,LUM,0.93533456
full,LUM,0.96033317
full,LUM,0.9600841
full,LUM,0.9497138
full,LUM,0.9039995
full,LUM,0.46248943
full,LUM,0.93076783
full,LUM,0.95267767
full,LUM,0.93067
full,LUM,0.8914858
full,LUM,0.9091746
full,LUM,0.9643431
full,LUM,0.9144379
full,LUM,0.73383856
full,LUM,0.8619067
full,LUM,0.8354165
full,LUM,0.9113543
full,LUM,0.94843453
full,LUM,0.7555671
full,LUM,0.90919864
full,LUM,0.9035816
full,LUM,0.8610268
full,LUM,0.8213032
full,LUM,0.71774626
full,LUM,0.92512214
full,LUM,0.9362052
full,LUM,0.8933849
full,LUM,0.9115083
full,LUM,0.9547696
full,LUM,0.9072588
full,LUM,0.950198
full,LUM,0.912302
full,LUM,0.908035
full,LUM,0.93347776
full,LUM,0.9797104
full,LUM,0.95332533
full,LUM,0.9527851
full,LUM,0.9166275
full,LUM,0.8727101
full,LUM,0.85155994
full,LUM,0.9317502
full,LUM,0.94010484
full,LUM,0.9850078
full,LUM,0.87453026
full,LUM,0.9460562
full,LUM,0.5013716
full,LUM,0.9479598
full,LUM,0.94779783
full,LUM,0.9175985
full,LUM,0.89227515
full,LUM,0.930519
full,LUM,0.9471166
full,LUM,0.93939775
full,LUM,0.94211066
full,LUM,0.837873
full,LUM,0.9422936
full,LUM,0.75674057
full,LUM,0.9661548
full,LUM,0.94283265
full,LUM,0.8713084
full,LUM,0.9428699
full,LUM,0.93838227
full,LUM,0.91668135
full,LUM,0.89836466
full,LUM,0.9223097
full,LUM,0.90129423
full,LUM,0.921422
full,LUM,0.91332144
full,LUM,0.93090785
full,LUM,0.9291771
full,LUM,0.89969254
full,LUM,0.9616739
full,LUM,0.9390852
full,LUM,0.9771307
full,LUM,0.9636416
full,LUM,0.95971334
full,LUM,0.9877183
full,LUM,0.92973506
full,LUM,0.92731977
full,LUM,0.89613795
full,LUM,0.93250114
full,LUM,0.9738563
full,LUM,0.84342974
full,LUM,0.9225445
full,LUM,0.93114996
full,LUM,0.92649275
full,LUM,0.96782625
full,LUM,0.9648503
full,LUM,0.8042966
full,LUM,0.9613086
full,LUM,0.9543816
full,LUM,0.95907044
full,LUM,0.5051657
full,LUM,0.8651457
full,LUM,0.7689857
full,LUM,0.78781605
full,LUM,0.9591746
full,LUM,0.910175
full,LUM,0.8995579
full,LUM,0.8969871
full,LUM,0.95558953
full,LUM,0.87920064
full,LUM,0.97027093
full,LUM,0.92589897
full,LUM,0.97280526
full,LUM,0.97144085
full,LUM,0.97094846
full,LUM,0.8716414
full,LUM,0.8243011
full,LUM,0.83126503
full,LUM,0.8414904
full,LUM,0.9059098
full,LUM,0.7759396
full,LUM,0.750386
full,LUM,0.8804938
full,LUM,0.8673173
full,LUM,0.8660691
full,LUM,0.8178475
full,LUM,0.8107896
full,LUM,0.86381716
full,LUM,0.6612489
full,LUM,0.9220135
full,LUM,0.96509457
full,LUM,0.8908468
full,LUM,0.8979416
full,LUM,0.9026341
full,LUM,0.8945957
full,LUM,0.9010444
full,LUM,0.9331019
full,LUM,0.85914016
full,LUM,0.78881675
full,LUM,0.94159603
full,LUM,0.96935433
full,LUM,0.9250756
full,LUM,0.87463343
full,LUM,0.90684277
full,LUM,0.93220025
full,LUM,0.87436104
full,LUM,0.91309196
full,LUM,0.8529017
full,LUM,0.8939539
full,LUM,0.917269
full,LUM,0.92942566
full,LUM,0.1003443
full,LUM,0.948009
full,LUM,0.9788796
full,LUM,0.96502054
full,LUM,0.8778113
full,LUM,0.9680433
full,LUM,0.82588553
full,LUM,0.9471482
full,LUM,0.8589796
full,LUM,0.9460042
full,LUM,0.8758657
full,LUM,0.9683099
full,LUM,0.94745797
full,LUM,0.9043802
full,LUM,0.8979644
full,LUM,0.9408237
full,LUM,0.93647623
full,LUM,0.9826865
full,LUM,0.93720526
full,LUM,0.785198
full,LUM,0.8690139
full,LUM,0.94703573
full,LUM,0.926342
full,LUM,0.94097966
full,LUM,0.94109124
full,LUM,0.95614886
full,LUM,0.9492328
full,LUM,0.9665867
full,LUM,0.7095509
full,LUM,0.8094382
full,LUM,0.95190024
full,LUM,0.9469226
full,LUM,0.90114546
full,LUM,0.8313183
full,LUM,0.9080613
full,LUM,0.92855906
full,LUM,0.9555286
full,LUM,0.9227442
full,LUM,0.84961134
full,LUM,0.8828585
full,LUM,0.96036
full,LUM,0.97333556
full,LUM,0.8394004
full,LUM,0.92753226
full,LUM,0.9569484
full,LUM,0.90057343
full,LUM,0.78415644
full,LUM,0.9658767
full,LUM,0.84705347
full,LUM,0.93670094
full,LUM,0.9600363
full,LUM,0.94729984
full,LUM,0.9390609
full,LUM,0.94382715
full,LUM,0.82144815
full,LUM,0.88800704
full,LUM,0.92543644
full,LUM,0.9115059
full,LUM,0.9635573
full,LUM,0.954149
full,LUM,0.9429517
full,LUM,0.9021763
full,LUM,0.9868519
full,LUM,0.9818526
full,LUM,0.9617933
full,LUM,0.7014706
full,LUM,0.9749003
full,LUM,0.8695318
full,LUM,0.92894673
full,LUM,0.9623695
full,LUM,0.8423163
full,LUM,0.9113655
full,LUM,0.8973561
full,LUM,0.9603868
full,LUM,0.8765719
full,LUM,0.980433
full,LUM,0.82099307
full,LUM,0.8563639
full,LUM,0.84388673
full,LUM,0.39591843
full,LUM,0.93593
full,LUM,0.85545254
full,LUM,0.88419056
full,LUM,0.8611353
full,LUM,0.9293674
full,LUM,0.91400003
full,LUM,0.9258144
full,LUM,0.9287063
full,LUM,0.89963186
full,LUM,0.9296156
full,LUM,0.9308756
full,LUM,0.953066
full,LUM,0.96290386
full,LUM,0.9642544
full,LUM,0.88447493
full,LUM,0.883314
full,LUM,0.9630645
full,LUM,0.9601247
full,LUM,0.9363297
full,LUM,0.97485894
full,LUM,0.9458628
full,LUM,0.86094904
full,LUM,0.94115615
full,LUM,0.9009648
full,LUM,0.9712116
full,LUM,0.9178437
full,LUM,0.96496737
full,LUM,0.91585064
full,LUM,0.8537681
full,LUM,0.9719299
full,LUM,0.90283453
full,LUM,0.8589176
full,LUM,0.83833605
full,LUM,0.7649916
full,LUM,0.89639807
full,LUM,0.8553159
full,LUM,0.9188512
full,LUM,0.9310232
full,LUM,0.9321193
full,LUM,0.93439794
full,LUM,0.97508097
full,LUM,0.79205334
full,LUM,0.8551585
full,LUM,0.97064805
full,LUM,0.9272482
full,LUM,0.88081163
full,LUM,0.94098824
full,LUM,0.97694343
full,LUM,0.9577825
full,LUM,0.95988774
full,LUM,0.939983
full,LUM,0.9039763
full,LUM,0.96170104
full,LUM,0.8718897
full,LUM,0.94990796
full,LUM,0.92826897
full,LUM,0.81448793
full,LUM,0.9724206
full,LUM,0.83575726
full,LUM,0.9630796
full,LUM,0.97543055
full,LUM,0.93688166
full,LUM,0.84283876
full,LUM,0.831741
full,LUM,0.9723165
full,LUM,0.9874113
full,LUM,0.94733566
full,LUM,0.84502196
full,LUM,0.95855165
full,LUM,0.95472634
full,LUM,0.9102031
full,LUM,0.9534125
full,LUM,0.9383226
full,LUM,0.96646327
full,LUM,0.8526689
full,LUM,0.9256569
full,LUM,0.89395964
full,LUM,0.9665867
full,LUM,0.9005529
full,LUM,0.9389095
full,LUM,0.90435356
full,LUM,0.9304988
full,LUM,0.9234847
full,LUM,0.9473118
full,LUM,0.77831405
full,LUM,0.918066
full,LUM,0.88064337
full,LUM,0.95354134
full,LUM,0.9162784
full,LUM,0.81527305
full,LUM,0.9388058
full,LUM,0.84490407
full,LUM,0.9369837
full,LUM,0.9785391
full,LUM,0.92095983
full,LUM,0.9263808
full,LUM,0.90211636
full,LUM,0.9245054
full,LUM,0.01479131
full,LUM,0.91561574
full,LUM,0.9291228
full,LUM,0.95077276
full,LUM,0.7566177
full,LUM,0.9419709
full,LUM,0.91231745
full,LUM,0.93931115
full,LUM,0.9548456
full,LUM,0.8674417
full,LUM,0.9168283
full,LUM,0.9848348
full,LUM,0.9636855
full,LUM,0.9506996
full,LUM,0.9707536
full,LUM,0.80895406
full,LUM,0.9578054
full,LUM,0.78794706
full,LUM,0.958512
full,LUM,0.89500356
full,LUM,0.8485991
full,LUM,0.94822717
full,LUM,0.8679563
full,LUM,0.92291397
full,LUM,0.86951315
full,LUM,0.9774317
full,LUM,0.94586325
full,LUM,0.8700738
full,LUM,0.7250357
full,LUM,0.88174075
full,LUM,0.92183083
full,LUM,0.89757216
full,LUM,0.9466227
full,LUM,0.90212876
full,LUM,0.93099266
full,LUM,0.9476202
full,LUM,0.8040283
full,LUM,0.9431956
full,LUM,0.94490147
full,LUM,0.82430637
full,LUM,0.9584759
full,LUM,0.8984542
full,LUM,0.92770153
full,LUM,0.91472095
full,LUM,0.79957783
full,LUM,0.84915644
full,LUM,0.89793825
full,LUM,0.7579484
full,LUM,0.78279924
full,LUM,0.933429
full,LUM,0.8755617
full,LUM,0.9326433
full,LUM,0.8745136
full,LUM,0.94858056
full,LUM,0.62664324
full,LUM,0.96845436
full,LUM,0.9296896
full,LUM,0.94681746
full,LUM,0.9580865
full,LUM,0.9210086
full,LUM,0.9255495
full,LUM,0.9839449
full,LUM,0.95877033
full,LUM,0.9511891
full,LUM,0.94435674
full,LUM,0.9695037
full,LUM,0.9499326
full,LUM,0.9567691
full,LUM,0.9399814
full,LUM,0.928762
full,LUM,0.9624036
full,LUM,0.9427312
full,LUM,0.60731596
full,LUM,0.9569175
full,LUM,0.94648653
full,LUM,0.9129652
full,LUM,0.94339824
full,LUM,0.9794936
full,LUM,0.7522519
full,LUM,0.9362139
full,LUM,0.8679414
full,LUM,0.7499119
full,LUM,0.95836544
full,LUM,0.8677429
full,LUM,0.9266916
full,LUM,0.96024853
full,LUM,0.9830162
full,LUM,0.95163006
full,LUM,0.9065803
full,LUM,0.9420113
full,LUM,0.7698509
full,LUM,0.9077794
full,LUM,0.8332977
full,LUM,0.8898434
full,LUM,0.91394234
full,LUM,0.8055698
full,LUM,0.9531919
full,LUM,0.98784685
full,LUM,0.95226556
full,LUM,0.88472795
full,LUM,0.9429063
full,LUM,0.9012039
full,LUM,0.82325184
full,LUM,0.87337035
full,LUM,0.90379715
full,LUM,0.89598525
full,LUM,0.89486516
full,LUM,0.877561
full,LUM,0.8240604
full,LUM,0.8983563
full,LUM,0.9215818
full,LUM,0.820576
full,LUM,0.9636636
full,LUM,0.94973975
full,LUM,0.9231446
full,LUM,0.88047165
full,LUM,0.9622637
full,LUM,0.9322067
full,LUM,0.9395564
full,LUM,0.8536648
full,LUM,0.9564537
full,LUM,0.87956595
full,LUM,0.88686585
full,LUM,0.9247396
full,LUM,0.96414095
full,LUM,0.90769506
full,LUM,0.954896
full,LUM,0.87595224
full,LUM,0.92177045
full,LUM,0.9158708
full,LUM,0.86212516
full,LUM,0.9612162
full,LUM,0.8949
full,LUM,0.9150563
full,LUM,0.8985084
full,LUM,0.93322426
full,LUM,0.9184421
full,LUM,0.89252037
full,LUM,0.94983417
full,LUM,0.9841997
full,LUM,0.9190616
full,LUM,0.9615926
full,LUM,0.90379286
full,LUM,0.9839208
full,LUM,0.92689896
full,LUM,0.93831044
full,LUM,0.9738332
full,LUM,0.8726557
full,LUM,0.9169402
full,LUM,0.9141814
full,LUM,0.96185344
full,LUM,0.8499382
full,LUM,0.8023195
full,LUM,0.91091955
full,LUM,0.77311975
full,LUM,0.8366637
full,LUM,0.94562525
full,LUM,0.9087141
full,LUM,0.9277866
full,LUM,0.92772293
full,LUM,0.9218603
full,LUM,0.8436713
full,LUM,0.97346365
full,LUM,0.8999778
full,LUM,0.9539538
full,LUM,0.9403891
full,LUM,0.8758833
full,LUM,0.9305601
full,LUM,0.8727185
full,LUM,0.9564199
full,LUM,0.9634361
full,LUM,0.9416234
full,LUM,0.92337996
full,LUM,0.9745732
full,LUM,0.95130867
full,LUM,0.87076706
full,LUM,0.9313658
full,LUM,0.9731172
full,LUM,0.762345
full,LUM,0.67818844
full,LUM,0.9732216
full,LUM,0.87557834
full,LUM,0.95253074
full,LUM,0.89039844
full,LUM,0.9316163
full,LUM,0.94699603
full,LUM,0.93517345
full,LUM,0.9680267
full,LUM,0.93993026
full,LUM,0.9085292
full,LUM,0.84726876
full,LUM,0.86662734
full,LUM,0.74923414
full,LUM,0.9202776
full,LUM,0.94783723
full,LUM,0.9693843
full,LUM,0.93138516
full,LUM,0.983981
full,LUM,0.9256618
full,LUM,0.9545648
full,LUM,0.94309306
full,LUM,0.91415095
full,LUM,0.93032277
full,LUM,0.93820816
full,LUM,0.9124375
full,LUM,0.97536963
full,LUM,0.9099384
full,LUM,0.98243576
full,LUM,0.77920973
full,LUM,0.9177603
full,LUM,0.95938945
full,LUM,0.93319166
full,LUM,0.9568822
full,LUM,0.92967755
full,LUM,0.9598125
full,LUM,0.9676189
full,LUM,0.90374297
full,LUM,0.80051684
full,LUM,0.9490298
full,LUM,0.93569666
full,LUM,0.9642672
full,LUM,0.9474773
full,LUM,0.94920945
full,LUM,0.9046804
full,LUM,0.83460104
full,LUM,0.06558293
full,LUM,0.9811794
full,LUM,0.9461846
full,LUM,0.8548527
full,LUM,0.8572841
full,LUM,0.7857623
full,LUM,0.77939147
full,LUM,0.92083216
full,LUM,0.87793195
full,LUM,0.9171616
full,LUM,0.9349681
full,LUM,0.96476513
full,LUM,0.87957036
full,LUM,0.97759396
